ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;CENS ELECTORAL;VOTANTS;% VOTANTS;ABSTENCIÓ;% ABSTENCIÓ;VOTS NULS;% VOTS NULS;VOTS EN BLANC;% VOTS EN BLANC;VOTS A CANDIDATURES;% VOTS A CANDIDATURES;VOTS VÀLIDS;% VOTS VÀLIDS
A;2010;CA;Catalunya;;;;;;;;;5.363.688;3.152.630;58,78;2.211.058;41,22;22.354;0,71;91.631;2,91;3.038.645;96,38;3.130.276;99,29
A;2010;CO;Catalunya;;;1;Alt Camp;;;;;32.027;18.609;58,10;13.418;41,90;173;0,93;483;2,60;17.953;96,47;18.436;99,07
A;2010;CO;Catalunya;;;2;Alt Empordà;;;;;83.036;48.560;58,48;34.476;41,52;417;0,86;1.327;2,73;46.816;96,41;48.143;99,14
A;2010;CO;Catalunya;;;3;Alt Penedès;;;;;74.650;47.219;63,25;27.431;36,75;414;0,88;1.353;2,87;45.452;96,26;46.805;99,12
A;2010;CO;Catalunya;;;4;Alt Urgell;;;;;15.713;9.468;60,26;6.245;39,74;79;0,83;314;3,32;9.075;95,85;9.389;99,17
A;2010;CO;Catalunya;;;5;Alta Ribagorça;;;;;3.046;1.765;57,94;1.281;42,06;15;0,85;58;3,29;1.692;95,86;1.750;99,15
A;2010;CO;Catalunya;;;6;Anoia;;;;;86.011;51.007;59,30;35.004;40,70;299;0,59;1.444;2,83;49.264;96,58;50.708;99,41
A;2010;CO;Catalunya;;;7;Bages;;;;;135.887;83.350;61,34;52.537;38,66;627;0,75;2.285;2,74;80.438;96,51;82.723;99,25
A;2010;CO;Catalunya;;;8;Baix Camp;;;;;124.850;72.050;57,71;52.800;42,29;507;0,70;1.633;2,27;69.910;97,03;71.543;99,30
A;2010;CO;Catalunya;;;9;Baix Ebre;;;;;54.904;32.887;59,90;22.017;40,10;430;1,31;1.050;3,19;31.407;95,50;32.457;98,69
A;2010;CO;Catalunya;;;10;Baix Empordà;;;;;86.115;50.788;58,98;35.327;41,02;430;0,85;1.454;2,86;48.904;96,29;50.358;99,15
A;2010;CO;Catalunya;;;11;Baix Llobregat;;;;;571.826;331.147;57,91;240.679;42,09;1.958;0,59;9.928;3,00;319.261;96,41;329.189;99,41
A;2010;CO;Catalunya;;;12;Baix Penedès;;;;;69.086;37.020;53,59;32.066;46,41;383;1,03;912;2,46;35.725;96,50;36.637;98,97
A;2010;CO;Catalunya;;;13;Barcelonès;;;;;1.571.727;942.180;59,95;629.547;40,05;5.827;0,62;28.025;2,97;908.328;96,41;936.353;99,38
A;2010;CO;Catalunya;;;14;Berguedà;;;;;32.376;20.918;64,61;11.458;35,39;236;1,13;632;3,02;20.050;95,85;20.682;98,87
A;2010;CO;Catalunya;;;15;Cerdanya;;;;;13.043;8.083;61,97;4.960;38,03;85;1,05;171;2,12;7.827;96,83;7.998;98,95
A;2010;CO;Catalunya;;;16;Conca de Barberà;;;;;15.601;9.462;60,65;6.139;39,35;114;1,20;297;3,14;9.051;95,66;9.348;98,80
A;2010;CO;Catalunya;;;17;Garraf;;;;;99.051;57.095;57,64;41.956;42,36;389;0,68;1.569;2,75;55.137;96,57;56.706;99,32
A;2010;CO;Catalunya;;;18;Garrigues;;;;;15.296;9.831;64,27;5.465;35,73;93;0,95;324;3,30;9.414;95,76;9.738;99,05
A;2010;CO;Catalunya;;;19;Garrotxa;;;;;39.428;25.510;64,70;13.918;35,30;286;1,12;817;3,20;24.407;95,68;25.224;98,88
A;2010;CO;Catalunya;;;20;Gironès;;;;;115.926;73.121;63,08;42.805;36,92;694;0,95;2.150;2,94;70.277;96,11;72.427;99,05
A;2010;CO;Catalunya;;;21;Maresme;;;;;308.750;190.959;61,85;117.791;38,15;1.194;0,63;5.146;2,69;184.619;96,68;189.765;99,37
A;2010;CO;Catalunya;;;22;Montsià;;;;;47.232;27.806;58,87;19.426;41,13;382;1,37;1.101;3,96;26.323;94,67;27.424;98,63
A;2010;CO;Catalunya;;;23;Noguera;;;;;28.164;18.327;65,07;9.837;34,93;190;1,04;613;3,34;17.524;95,62;18.137;98,96
A;2010;CO;Catalunya;;;24;Osona;;;;;108.024;74.054;68,55;33.970;31,45;569;0,77;2.250;3,04;71.235;96,19;73.485;99,23
A;2010;CO;Catalunya;;;25;Pallars Jussà;;;;;10.282;6.450;62,73;3.832;37,27;53;0,82;243;3,77;6.154;95,41;6.397;99,18
A;2010;CO;Catalunya;;;26;Pallars Sobirà;;;;;5.466;3.608;66,01;1.858;33,99;26;0,72;119;3,30;3.463;95,98;3.582;99,28
A;2010;CO;Catalunya;;;27;Pla d'Urgell;;;;;24.881;16.290;65,47;8.591;34,53;176;1,08;555;3,41;15.559;95,51;16.114;98,92
A;2010;CO;Catalunya;;;28;Pla de l'Estany;;;;;21.107;14.297;67,74;6.810;32,26;191;1,34;420;2,94;13.686;95,73;14.106;98,66
A;2010;CO;Catalunya;;;29;Priorat;;;;;7.603;5.352;70,39;2.251;29,61;76;1,42;202;3,77;5.074;94,81;5.276;98,58
A;2010;CO;Catalunya;;;30;Ribera d'Ebre;;;;;17.152;11.208;65,35;5.944;34,65;216;1,93;339;3,02;10.653;95,05;10.992;98,07
A;2010;CO;Catalunya;;;31;Ripollès;;;;;20.976;13.828;65,92;7.148;34,08;142;1,03;443;3,20;13.243;95,77;13.686;98,97
A;2010;CO;Catalunya;;;32;Segarra;;;;;14.282;9.039;63,29;5.243;36,71;112;1,24;378;4,18;8.549;94,58;8.927;98,76
A;2010;CO;Catalunya;;;33;Segrià;;;;;139.275;83.031;59,62;56.244;40,38;648;0,78;2.938;3,54;79.445;95,68;82.383;99,22
A;2010;CO;Catalunya;;;34;Selva;;;;;110.068;61.937;56,27;48.131;43,73;556;0,90;1.675;2,70;59.706;96,40;61.381;99,10
A;2010;CO;Catalunya;;;35;Solsonès;;;;;9.825;6.500;66,16;3.325;33,84;65;1,00;189;2,91;6.246;96,09;6.435;99,00
A;2010;CO;Catalunya;;;36;Tarragonès;;;;;162.833;90.928;55,84;71.905;44,16;667;0,73;2.197;2,42;88.064;96,85;90.261;99,27
A;2010;CO;Catalunya;;;37;Terra Alta;;;;;9.620;6.673;69,37;2.947;30,63;86;1,29;162;2,43;6.425;96,28;6.587;98,71
A;2010;CO;Catalunya;;;38;Urgell;;;;;25.192;15.930;63,23;9.262;36,77;157;0,99;650;4,08;15.123;94,93;15.773;99,01
A;2010;CO;Catalunya;;;39;Consell General d'Aran;;;;;6.620;3.735;56,42;2.885;43,58;25;0,67;128;3,43;3.582;95,90;3.710;99,33
A;2010;CO;Catalunya;;;40;Vallès Occidental;;;;;629.742;373.787;59,36;255.955;40,64;2.208;0,59;10.483;2,80;361.096;96,60;371.579;99,41
A;2010;CO;Catalunya;;;41;Vallès Oriental;;;;;283.180;171.386;60,52;111.794;39,48;1.065;0,62;5.018;2,93;165.303;96,45;170.321;99,38
A;2010;CO;Catalunya;;;98;Residents Absents;;;;;133.815;17.435;13,03;116.380;86,97;94;0,54;156;0,89;17.185;98,57;17.341;99,46
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;1;Ciutat Vella        ;53.882;25.603;47,52;28.279;52,48;251;0,98;715;2,79;24.637;96,23;25.352;99,02
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;2;Eixample            ;188.578;125.483;66,54;63.095;33,46;739;0,59;3.805;3,03;120.939;96,38;124.744;99,41
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;3;Sants-Montjuïc      ;126.894;75.088;59,17;51.806;40,83;506;0,67;2.250;3,00;72.332;96,33;74.582;99,33
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;4;Les Corts           ;61.942;43.730;70,60;18.212;29,40;210;0,48;1.142;2,61;42.378;96,91;43.520;99,52
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;5;Sarrià-Sant Gervasi ;103.282;75.950;73,54;27.332;26,46;283;0,37;1.740;2,29;73.927;97,34;75.667;99,63
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;6;Gràcia              ;88.357;58.501;66,21;29.856;33,79;475;0,81;1.804;3,08;56.222;96,10;58.026;99,19
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;7;Horta-Guinardó      ;127.108;75.584;59,46;51.524;40,54;485;0,64;2.465;3,26;72.634;96,10;75.099;99,36
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;8;Nou Barris          ;119.722;64.764;54,10;54.958;45,90;421;0,65;1.944;3,00;62.399;96,35;64.343;99,35
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;9;Sant Andreu         ;108.135;66.521;61,52;41.614;38,48;483;0,73;2.284;3,43;63.754;95,84;66.038;99,27
A;2010;DM;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;10;Sant Martí          ;165.140;100.401;60,80;64.739;39,20;587;0,58;3.421;3,41;96.393;96,01;99.814;99,42
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;1;Abrera;;;8.370;4.942;59,04;3.428;40,96;34;0,69;155;3,14;4.753;96,18;4.908;99,31
A;2010;MU;Catalunya;8;Barcelona;7;Bages;2;Aguilar de Segarra;;;203;147;72,41;56;27,59;2;1,36;1;0,68;144;97,96;145;98,64
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;3;Alella;;;6.991;4.812;68,83;2.179;31,17;37;0,77;125;2,60;4.650;96,63;4.775;99,23
A;2010;MU;Catalunya;8;Barcelona;24;Osona;4;Alpens;;;230;194;84,35;36;15,65;2;1,03;11;5,67;181;93,30;192;98,97
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;5;Ametlla del Vallès, l;;;5.794;3.896;67,24;1.898;32,76;24;0,62;115;2,95;3.757;96,43;3.872;99,38
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;6;Arenys de Mar;;;10.880;6.749;62,03;4.131;37,97;55;0,81;166;2,46;6.528;96,73;6.694;99,19
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;7;Arenys de Munt;;;6.272;4.130;65,85;2.142;34,15;49;1,19;111;2,69;3.970;96,13;4.081;98,81
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;8;Argençola;;;188;114;60,64;74;39,36;1;0,88;8;7,02;105;92,11;113;99,12
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;9;Argentona;;;8.891;5.756;64,74;3.135;35,26;30;0,52;136;2,36;5.590;97,12;5.726;99,48
A;2010;MU;Catalunya;8;Barcelona;7;Bages;10;Artés;;;4.124;2.618;63,48;1.506;36,52;24;0,92;50;1,91;2.544;97,17;2.594;99,08
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;11;Avià;;;1.742;1.192;68,43;550;31,57;12;1,01;49;4,11;1.131;94,88;1.180;98,99
A;2010;MU;Catalunya;8;Barcelona;7;Bages;12;Avinyó;;;1.712;1.261;73,66;451;26,34;1;0,08;38;3,01;1.222;96,91;1.260;99,92
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;13;Avinyonet del Penedès;;;1.229;820;66,72;409;33,28;3;0,37;27;3,29;790;96,34;817;99,63
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;14;Aiguafreda;;;1.895;1.333;70,34;562;29,66;14;1,05;45;3,38;1.274;95,57;1.319;98,95
A;2010;MU;Catalunya;8;Barcelona;13;Barcelonès;15;Badalona;;;155.437;84.086;54,10;71.351;45,90;436;0,52;2.197;2,61;81.453;96,87;83.650;99,48
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;16;Bagà;;;1.950;1.263;64,77;687;35,23;2;0,16;34;2,69;1.227;97,15;1.261;99,84
A;2010;MU;Catalunya;8;Barcelona;24;Osona;17;Balenyà;;;2.749;1.699;61,80;1.050;38,20;19;1,12;52;3,06;1.628;95,82;1.680;98,88
A;2010;MU;Catalunya;8;Barcelona;7;Bages;18;Balsareny;;;2.690;1.570;58,36;1.120;41,64;8;0,51;55;3,50;1.507;95,99;1.562;99,49
A;2010;MU;Catalunya;8;Barcelona;13;Barcelonès;19;Barcelona;;;1.143.040;711.625;62,26;431.415;37,74;4.440;0,62;21.570;3,03;685.615;96,34;707.185;99,38
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;20;Begues;;;4.450;3.063;68,83;1.387;31,17;20;0,65;109;3,56;2.934;95,79;3.043;99,35
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;21;Bellprat;;;77;49;63,64;28;36,36;0;0,00;2;4,08;47;95,92;49;100,00
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;22;Berga;;;12.454;7.687;61,72;4.767;38,28;84;1,09;230;2,99;7.373;95,92;7.603;98,91
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;23;Bigues i Riells;;;6.490;3.763;57,98;2.727;42,02;22;0,58;94;2,50;3.647;96,92;3.741;99,42
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;24;Borredà;;;407;268;65,85;139;34,15;0;0,00;11;4,10;257;95,90;268;100,00
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;25;Bruc, el;;;1.431;886;61,91;545;38,09;5;0,56;29;3,27;852;96,16;881;99,44
A;2010;MU;Catalunya;8;Barcelona;24;Osona;26;Brull, el;;;180;146;81,11;34;18,89;0;0,00;0;0,00;146;100,00;146;100,00
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;27;Cabanyes, les;;;659;497;75,42;162;24,58;6;1,21;6;1,21;485;97,59;491;98,79
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;28;Cabrera d Anoia;;;1.043;550;52,73;493;47,27;1;0,18;5;0,91;544;98,91;549;99,82
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;29;Cabrera de Mar;;;3.364;2.433;72,32;931;27,68;28;1,15;41;1,69;2.364;97,16;2.405;98,85
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;30;Cabrils;;;4.819;3.401;70,57;1.418;29,43;9;0,26;89;2,62;3.303;97,12;3.392;99,74
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;31;Calaf;;;2.303;1.572;68,26;731;31,74;11;0,70;50;3,18;1.511;96,12;1.561;99,30
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;32;Caldes d Estrac;;;1.955;1.272;65,06;683;34,94;5;0,39;30;2,36;1.237;97,25;1.267;99,61
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;33;Caldes de Montbui;;;12.376;7.681;62,06;4.695;37,94;41;0,53;219;2,85;7.421;96,62;7.640;99,47
A;2010;MU;Catalunya;8;Barcelona;7;Bages;34;Calders;;;739;534;72,26;205;27,74;6;1,12;9;1,69;519;97,19;528;98,88
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;35;Calella;;;11.929;7.232;60,63;4.697;39,37;48;0,66;124;1,71;7.060;97,62;7.184;99,34
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;36;Calonge de Segarra;;;165;125;75,76;40;24,24;1;0,80;2;1,60;122;97,60;124;99,20
A;2010;MU;Catalunya;8;Barcelona;24;Osona;37;Calldetenes;;;1.819;1.340;73,67;479;26,33;16;1,19;48;3,58;1.276;95,22;1.324;98,81
A;2010;MU;Catalunya;8;Barcelona;7;Bages;38;Callús;;;1.371;861;62,80;510;37,20;8;0,93;38;4,41;815;94,66;853;99,07
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;39;Campins;;;346;256;73,99;90;26,01;8;3,13;1;0,39;247;96,48;248;96,88
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;40;Canet de Mar;;;10.415;6.353;61,00;4.062;39,00;55;0,87;204;3,21;6.094;95,92;6.298;99,13
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;41;Canovelles;;;9.982;5.739;57,49;4.243;42,51;35;0,61;135;2,35;5.569;97,04;5.704;99,39
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;42;Cànoves i Samalús;;;2.130;1.270;59,62;860;40,38;3;0,24;31;2,44;1.236;97,32;1.267;99,76
A;2010;MU;Catalunya;8;Barcelona;17;Garraf;43;Canyelles;;;3.035;1.695;55,85;1.340;44,15;9;0,53;45;2,65;1.641;96,81;1.686;99,47
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;44;Capellades;;;4.272;2.555;59,81;1.717;40,19;8;0,31;61;2,39;2.486;97,30;2.547;99,69
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;45;Capolat;;;67;44;65,67;23;34,33;0;0,00;2;4,55;42;95,45;44;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;46;Cardedeu;;;12.392;8.026;64,77;4.366;35,23;43;0,54;266;3,31;7.717;96,15;7.983;99,46
A;2010;MU;Catalunya;8;Barcelona;7;Bages;47;Cardona;;;4.172;2.404;57,62;1.768;42,38;34;1,41;66;2,75;2.304;95,84;2.370;98,59
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;48;Carme;;;632;429;67,88;203;32,12;5;1,17;18;4,20;406;94,64;424;98,83
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;49;Casserres;;;1.332;901;67,64;431;32,36;15;1,66;36;4,00;850;94,34;886;98,34
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;50;Castellar del Riu;;;136;92;67,65;44;32,35;0;0,00;2;2,17;90;97,83;92;100,00
A;2010;MU;Catalunya;8;Barcelona;40;Vallès Occidental;51;Castellar del Vallès;;;17.242;10.951;63,51;6.291;36,49;47;0,43;326;2,98;10.578;96,59;10.904;99,57
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;52;Castellar de n Hug;;;151;107;70,86;44;29,14;2;1,87;1;0,93;104;97,20;105;98,13
A;2010;MU;Catalunya;8;Barcelona;7;Bages;53;Castellbell i el Vilar;;;2.892;1.595;55,15;1.297;44,85;4;0,25;31;1,94;1.560;97,81;1.591;99,75
A;2010;MU;Catalunya;8;Barcelona;40;Vallès Occidental;54;Castellbisbal;;;8.700;5.308;61,01;3.392;38,99;25;0,47;144;2,71;5.139;96,82;5.283;99,53
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;55;Castellcir;;;477;317;66,46;160;33,54;1;0,32;9;2,84;307;96,85;316;99,68
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;56;Castelldefels;;;38.954;22.615;58,06;16.339;41,94;72;0,32;690;3,05;21.853;96,63;22.543;99,68
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;57;Castell de l Areny;;;59;44;74,58;15;25,42;0;0,00;0;0,00;44;100,00;44;100,00
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;58;Castellet i la Gornal;;;1.703;936;54,96;767;45,04;9;0,96;16;1,71;911;97,33;927;99,04
A;2010;MU;Catalunya;8;Barcelona;7;Bages;59;Castellfollit del Boix;;;319;198;62,07;121;37,93;2;1,01;10;5,05;186;93,94;196;98,99
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;60;Castellfollit de Riubregós;;;174;120;68,97;54;31,03;0;0,00;0;0,00;120;100,00;120;100,00
A;2010;MU;Catalunya;8;Barcelona;7;Bages;61;Castellgalí;;;1.439;831;57,75;608;42,25;9;1,08;18;2,17;804;96,75;822;98,92
A;2010;MU;Catalunya;8;Barcelona;7;Bages;62;Castellnou de Bages;;;837;560;66,91;277;33,09;3;0,54;12;2,14;545;97,32;557;99,46
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;63;Castellolí;;;409;334;81,66;75;18,34;0;0,00;7;2,10;327;97,90;334;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;64;Castellterçol;;;1.806;1.313;72,70;493;27,30;24;1,83;27;2,06;1.262;96,12;1.289;98,17
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;65;Castellví de la Marca;;;1.213;789;65,05;424;34,95;8;1,01;24;3,04;757;95,94;781;98,99
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;66;Castellví de Rosanes;;;1.277;866;67,82;411;32,18;4;0,46;17;1,96;845;97,58;862;99,54
A;2010;MU;Catalunya;8;Barcelona;24;Osona;67;Centelles;;;5.656;3.685;65,15;1.971;34,85;26;0,71;124;3,36;3.535;95,93;3.659;99,29
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;68;Cervelló;;;6.467;3.839;59,36;2.628;40,64;14;0,36;92;2,40;3.733;97,24;3.825;99,64
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;69;Collbató;;;2.962;1.903;64,25;1.059;35,75;13;0,68;45;2,36;1.845;96,95;1.890;99,32
A;2010;MU;Catalunya;8;Barcelona;24;Osona;70;Collsuspina;;;275;204;74,18;71;25,82;1;0,49;10;4,90;193;94,61;203;99,51
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;71;Copons;;;243;156;64,20;87;35,80;4;2,56;4;2,56;148;94,87;152;97,44
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;72;Corbera de Llobregat;;;9.712;5.398;55,58;4.314;44,42;18;0,33;179;3,32;5.201;96,35;5.380;99,67
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;73;Cornellà de Llobregat;;;59.702;34.357;57,55;25.345;42,45;168;0,49;972;2,83;33.217;96,68;34.189;99,51
A;2010;MU;Catalunya;8;Barcelona;17;Garraf;74;Cubelles;;;10.119;5.441;53,77;4.678;46,23;33;0,61;142;2,61;5.266;96,78;5.408;99,39
A;2010;MU;Catalunya;8;Barcelona;21;Maresme;75;Dosrius;;;3.823;2.180;57,02;1.643;42,98;13;0,60;53;2,43;2.114;96,97;2.167;99,40
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;76;Esparreguera;;;15.892;8.844;55,65;7.048;44,35;62;0,70;271;3,06;8.511;96,23;8.782;99,30
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;77;Esplugues de Llobregat;;;33.979;21.074;62,02;12.905;37,98;114;0,54;611;2,90;20.349;96,56;20.960;99,46
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;78;Espunyola, l;;;222;168;75,68;54;24,32;0;0,00;4;2,38;164;97,62;168;100,00
A;2010;MU;Catalunya;8;Barcelona;7;Bages;79;Estany, l;;;329;272;82,67;57;17,33;1;0,37;12;4,41;259;95,22;271;99,63
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;80;Fígols;;;45;37;82,22;8;17,78;0;0,00;0;0,00;37;100,00;37;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;81;Fogars de Montclús;;;331;244;73,72;87;26,28;4;1,64;8;3,28;232;95,08;240;98,36
A;2010;MU;Catalunya;8;Barcelona;34;Selva;82;Fogars de la Selva;;;1.149;608;52,92;541;47,08;2;0,33;16;2,63;590;97,04;606;99,67
A;2010;MU;Catalunya;8;Barcelona;24;Osona;83;Folgueroles;;;1.644;1.304;79,32;340;20,68;16;1,23;48;3,68;1.240;95,09;1.288;98,77
A;2010;MU;Catalunya;8;Barcelona;7;Bages;84;Fonollosa;;;1.134;749;66,05;385;33,95;11;1,47;11;1,47;727;97,06;738;98,53
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;85;Font-rubí;;;1.058;729;68,90;329;31,10;14;1,92;11;1,51;704;96,57;715;98,08
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;86;Franqueses del Vallès, les;;;12.964;7.441;57,40;5.523;42,60;36;0,48;239;3,21;7.166;96,30;7.405;99,52
A;2010;MU;Catalunya;8;Barcelona;40;Vallès Occidental;87;Gallifa;;;156;120;76,92;36;23,08;0;0,00;2;1,67;118;98,33;120;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;88;Garriga, la;;;11.161;7.582;67,93;3.579;32,07;58;0,76;254;3,35;7.270;95,88;7.524;99,24
A;2010;MU;Catalunya;8;Barcelona;11;Baix Llobregat;89;Gavà;;;33.113;18.918;57,13;14.195;42,87;85;0,45;601;3,18;18.232;96,37;18.833;99,55
A;2010;MU;Catalunya;8;Barcelona;7;Bages;90;Gaià;;;132;91;68,94;41;31,06;1;1,10;1;1,10;89;97,80;90;98,90
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;91;Gelida;;;5.111;3.120;61,04;1.991;38,96;26;0,83;100;3,21;2.994;95,96;3.094;99,17
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;92;Gironella;;;3.953;2.537;64,18;1.416;35,82;54;2,13;72;2,84;2.411;95,03;2.483;97,87
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;93;Gisclareny;;;31;22;70,97;9;29,03;0;0,00;0;0,00;22;100,00;22;100,00
A;2010;MU;Catalunya;8;Barcelona;3;Alt Penedès;94;Granada, la;;;1.485;1.015;68,35;470;31,65;12;1,18;19;1,87;984;96,95;1.003;98,82
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;95;Granera;;;74;56;75,68;18;24,32;0;0,00;0;0,00;56;100,00;56;100,00
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;96;Granollers;;;40.268;25.231;62,66;15.037;37,34;138;0,55;718;2,85;24.375;96,61;25.093;99,45
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;97;Gualba;;;923;610;66,09;313;33,91;3;0,49;17;2,79;590;96,72;607;99,51
A;2010;MU;Catalunya;8;Barcelona;7;Bages;98;Sant Salvador de Guardiola;;;2.367;1.405;59,36;962;40,64;14;1,00;33;2,35;1.358;96,65;1.391;99,00
A;2010;MU;Catalunya;8;Barcelona;14;Berguedà;99;Guardiola de Berguedà;;;825;527;63,88;298;36,12;7;1,33;10;1,90;510;96,77;520;98,67
A;2010;MU;Catalunya;8;Barcelona;24;Osona;100;Gurb;;;1.924;1.519;78,95;405;21,05;11;0,72;38;2,50;1.470;96,77;1.508;99,28
A;2010;MU;Catalunya;8;Barcelona;13;Barcelonès;101;Hospitalet de Llobregat, l;;;169.800;94.250;55,51;75.550;44,49;525;0,56;2.683;2,85;91.042;96,60;93.725;99,44
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;102;Igualada;;;27.835;17.716;63,65;10.119;36,35;79;0,45;523;2,95;17.114;96,60;17.637;99,55
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;103;Jorba;;;638;426;66,77;212;33,23;4;0,94;9;2,11;413;96,95;422;99,06
A;2010;MU;Catalunya;8;Barcelona;6;Anoia;104;Llacuna, la;;;724;488;67,40;236;32,60;3;0,61;6;1,23;479;98,16;485;99,39
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;105;Llagosta, la;;;9.657;5.253;54,40;4.404;45,60;30;0,57;161;3,06;5.062;96,36;5.223;99,43
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;106;Llinars del Vallès;;;6.754;4.097;60,66;2.657;39,34;13;0,32;124;3,03;3.960;96,66;4.084;99,68
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;107;Lliçà d Amunt;;;10.826;5.905;54,54;4.921;45,46;19;0,32;174;2,95;5.712;96,73;5.886;99,68
A;2010;MU;Catalunya;8;Barcelona;41;Vallès Oriental;108;Lliçà de Vall;;;4.915;3.005;61,14;1.910;38,86;16;0,53;59;1,96;2.930;97,50;2.989;99,47
A;2010;MU;Catalunya;8;Barcelona;24;Osona;109;Lluçà;;;201;154;76,62;47;23,38;0;0,00;7;4,55;147;95,45;154;100,00
